x,y,zx,zy,zxy,ncd
"PopulaçãoPlanejadaplm2","URMEDMAX",1165,1159,2330,1.005150214592275
"PopulaçãoPlanejadaplm2","URMEDMED",1165,1405,2555,0.989323843416370
"PopulaçãoPlanejadaplm2","URMEDMEDIAN",1165,1415,2566,0.990106007067138
"PopulaçãoPlanejadaplm2","URMEDMIN",1165,1341,2483,0.982848620432513
"PopulaçãoPlanejadaplm2","URMEDSOMA",1165,1997,3164,1.001001502253380
"PopulaçãoPlanejadaplm2","URMIN1stQ",1165,1433,2542,0.960921144452198
"PopulaçãoPlanejadaplm2","URMIN3stQ",1165,1423,2574,0.990161630358398
"PopulaçãoPlanejadaplm2","URMINMAX",1165,1228,2401,1.006514657980456
"PopulaçãoPlanejadaplm2","URMINMED",1165,1448,2586,0.981353591160221
"PopulaçãoPlanejadaplm2","URMINMEDIAN",1165,1427,2567,0.982480728801682
"PopulaçãoPlanejadaplm2","URMINMIN",1165,1309,2445,0.977845683728037
"PopulaçãoPlanejadaplm2","URMINSOMA",1165,1953,3086,0.983614951356887
"PopulaçãoPlanejadaplm2","VTMED2M1stQ",1165,1136,2331,1.025751072961373
"PopulaçãoPlanejadaplm2","VTMED2M3stQ",1165,1179,2361,1.014418999151824
"PopulaçãoPlanejadaplm2","VTMED2MMAX",1165,1214,2399,1.016474464579901
"PopulaçãoPlanejadaplm2","VTMED2MMED",1165,1160,2352,1.023175965665236
"PopulaçãoPlanejadaplm2","VTMED2MMEDIAN",1165,1174,2366,1.022998296422487
"PopulaçãoPlanejadaplm2","VTMED2MMIN",1165,1096,2281,1.017167381974249
"PopulaçãoPlanejadaplm2","VTMED2MSOMA",1165,1732,2816,0.953233256351039
"PopulaçãoPlanejadaplm2","codareaestacao",1165,1310,2473,0.998473282442748
"PopulaçãoPlanejadaplm2","ÁreaColhidaha",1165,1887,2944,0.942766295707472
"PopulaçãoPlanejadaplm2","ÁreaInsumoha",1165,1880,2928,0.937765957446808
"Produtividadekgha","ProdutorID",1846,1388,3237,1.001625135427952
"Produtividadekgha","Produçãoton",1846,2042,3801,0.957394711067581
"Produtividadekgha","Propósito",1846,1123,3118,1.080715059588299
"Produtividadekgha","RAD1stQ",1846,1289,3151,1.008667388949079
"Produtividadekgha","RAD3stQ",1846,1276,3138,1.008667388949079
"Produtividadekgha","RADMAX",1846,1216,3081,1.010292524377031
"Produtividadekgha","RADMED",1846,1246,3113,1.011375947995666
"Produtividadekgha","RADMEDIAN",1846,1282,3143,1.008125677139762
"Produtividadekgha","RADMIN",1846,1181,3029,1.001083423618635
"Produtividadekgha","RADSOMA",1846,1824,3642,0.984832069339112
"Produtividadekgha","Safra",1846,907,2897,1.078006500541712
"Produtividadekgha","SemeaduraDecendio",1846,1059,2968,1.034127843986999
"Produtividadekgha","SemeaduraFinal",1846,1509,3417,1.033586132177682
"Produtividadekgha","SemeaduraInício",1846,1513,3424,1.035211267605634
"Produtividadekgha","SemeaduraMes",1846,1037,3013,1.070422535211268
"Produtividadekgha","SoloClasse",1846,1566,3580,1.091007583965330
"Produtividadekgha","SoloRelevo",1846,1015,2887,1.014084507042254
"Produtividadekgha","SoloTextura",1846,1112,3021,1.034127843986999
"Produtividadekgha","TIPOMANEJO",1846,935,2922,1.076381365113759
"Produtividadekgha","TMAX1stQ",1846,1279,3166,1.022210184182015
"Produtividadekgha","TMAX3stQ",1846,1300,3188,1.022751895991333
"Produtividadekgha","TMAXMAX",1846,1241,3158,1.038461538461539
"Produtividadekgha","TMAXMED",1846,1293,3190,1.027627302275190
"Produtividadekgha","TMAXMEDIAN",1846,1303,3191,1.022751895991333
"Produtividadekgha","TMAXMIN",1846,1267,3167,1.029252437703142
"Produtividadekgha","TMAXSOMA",1846,1921,3741,0.986465382613222
"Produtividadekgha","TMED1stQ",1846,1220,3129,1.034127843986999
"Produtividadekgha","TMED3stQ",1846,1200,3120,1.040086673889491
"Produtividadekgha","TMEDMAX",1846,1214,3138,1.042253521126761
"Produtividadekgha","TMEDMED",1846,1214,3123,1.034127843986999
"Produtividadekgha","TMEDMEDIAN",1846,1234,3140,1.032502708559047
"Produtividadekgha","TMEDMIN",1846,1258,3157,1.028710725893824
"Produtividadekgha","TMEDSOMA",1846,1884,3715,0.992038216560510
"Produtividadekgha","TMIN1stQ",1846,1223,3125,1.030335861321777
"Produtividadekgha","TMIN3stQ",1846,1203,3123,1.040086673889491
"Produtividadekgha","TMINMAX",1846,1176,3096,1.040086673889491
"Produtividadekgha","TMINMED",1846,1200,3120,1.040086673889491
"Produtividadekgha","TMINMEDIAN",1846,1182,3114,1.046587215601300
"Produtividadekgha","TMINMIN",1846,1204,3095,1.024377031419285
"Produtividadekgha","TMINSOMA",1846,1864,3727,1.009120171673820
"Produtividadekgha","TMOL1stQ",1846,1227,3136,1.034127843986999
"Produtividadekgha","TMOLMEDIAN",1846,1187,3097,1.034669555796316
"Produtividadekgha","TMOLMIN",1846,1208,3121,1.036294691224269
"Produtividadekgha","Talhão",1846,3126,4950,0.992962252079335
"Produtividadekgha","TipoSafra",1846,911,2871,1.061755146262189
"Produtividadekgha","UF",1846,893,2821,1.044420368364030
"Produtividadekgha","URMAX1stQ",1846,1271,3153,1.019501625135428
"Produtividadekgha","URMAX3stQ",1846,1117,3025,1.033586132177682
"Produtividadekgha","URMAXMAX",1846,1093,3000,1.033044420368364
"Produtividadekgha","URMAXMED",1846,1261,3145,1.020585048754063
"Produtividadekgha","URMAXMEDIAN",1846,1181,3083,1.030335861321777
"Produtividadekgha","URMAXMIN",1846,1323,3165,0.997833152762730
"Produtividadekgha","URMAXSOMA",1846,1957,3809,1.003065917220235
"Produtividadekgha","URMED1stQ",1846,1426,3255,0.990790899241603
"Produtividadekgha","URMED3stQ",1846,1383,3233,1.002166847237270
"Produtividadekgha","URMEDMAX",1846,1159,3051,1.024918743228602
"Produtividadekgha","URMEDMED",1846,1405,3252,1.000541711809317
"Produtividadekgha","URMEDMEDIAN",1846,1415,3255,0.996749729144095
"Produtividadekgha","URMEDMIN",1846,1341,3187,1.000000000000000
"Produtividadekgha","URMEDSOMA",1846,1997,3830,0.993490235353029
"Produtividadekgha","URMIN1stQ",1846,1433,3255,0.986998916576381
"Produtividadekgha","URMIN3stQ",1846,1423,3259,0.994582881906826
"Produtividadekgha","URMINMAX",1846,1228,3121,1.025460455037920
"Produtividadekgha","URMINMED",1846,1448,3258,0.980498374864572
"Produtividadekgha","URMINMEDIAN",1846,1427,3237,0.980498374864572
"Produtividadekgha","URMINMIN",1846,1309,3161,1.003250270855905
"Produtividadekgha","URMINSOMA",1846,1953,3760,0.980030721966206
"Produtividadekgha","VTMED2M1stQ",1846,1136,3035,1.028710725893824
"Produtividadekgha","VTMED2M3stQ",1846,1179,3057,1.017334777898158
"Produtividadekgha","VTMED2MMAX",1846,1214,3075,1.008125677139762
"Produtividadekgha","VTMED2MMED",1846,1160,3040,1.018418201516793
"Produtividadekgha","VTMED2MMEDIAN",1846,1174,3064,1.023835319609967
"Produtividadekgha","VTMED2MMIN",1846,1096,2990,1.026002166847237
"Produtividadekgha","VTMED2MSOMA",1846,1732,3512,0.964247020585049
"Produtividadekgha","codareaestacao",1846,1310,3186,1.016251354279523
"Produtividadekgha","ÁreaColhidaha",1846,1887,3637,0.949125596184420
"Produtividadekgha","ÁreaInsumoha",1846,1880,3613,0.939893617021277
"ProdutorID","Produçãoton",1388,2042,3352,0.961802154750245
"ProdutorID","Propósito",1388,1123,2634,1.088616714697406
"ProdutorID","RAD1stQ",1388,1289,2641,0.974063400576369
"ProdutorID","RAD3stQ",1388,1276,2628,0.974063400576369
"ProdutorID","RADMAX",1388,1216,2576,0.979827089337176
"ProdutorID","RADMED",1388,1246,2607,0.980547550432277
"ProdutorID","RADMEDIAN",1388,1282,2634,0.974063400576369
"ProdutorID","RADMIN",1388,1181,2544,0.981988472622478
"ProdutorID","RADSOMA",1388,1824,3172,0.978070175438597
"ProdutorID","Safra",1388,907,2422,1.091498559077810
"ProdutorID","SemeaduraDecendio",1388,1059,2481,1.024495677233429
"ProdutorID","SemeaduraFinal",1388,1509,2949,1.034459907223327
"ProdutorID","SemeaduraInício",1388,1513,2950,1.032385988103106
"ProdutorID","SemeaduraMes",1388,1037,2543,1.085014409221902
"ProdutorID","SoloClasse",1388,1566,3100,1.093231162196679
"ProdutorID","SoloRelevo",1388,1015,2395,0.994236311239193
"ProdutorID","SoloTextura",1388,1112,2540,1.028818443804035
"ProdutorID","TIPOMANEJO",1388,935,2445,1.087896253602306
"ProdutorID","TMAX1stQ",1388,1279,2660,0.994956772334294
"ProdutorID","TMAX3stQ",1388,1300,2676,0.991354466858790
"ProdutorID","TMAXMAX",1388,1241,2644,1.010806916426513
"ProdutorID","TMAXMED",1388,1293,2675,0.995677233429395
"ProdutorID","TMAXMEDIAN",1388,1303,2683,0.994236311239193
"ProdutorID","TMAXMIN",1388,1267,2662,1.005043227665706
"ProdutorID","TMAXSOMA",1388,1921,3299,0.994794377928162
"ProdutorID","TMED1stQ",1388,1220,2616,1.005763688760807
"ProdutorID","TMED3stQ",1388,1200,2612,1.017291066282421
"ProdutorID","TMEDMAX",1388,1214,2630,1.020172910662824
"ProdutorID","TMEDMED",1388,1214,2610,1.005763688760807
"ProdutorID","TMEDMEDIAN",1388,1234,2624,1.001440922190202
"ProdutorID","TMEDMIN",1388,1258,2651,1.003602305475504
"ProdutorID","TMEDSOMA",1388,1884,3247,0.986730360934183
"ProdutorID","TMIN1stQ",1388,1223,2615,1.002881844380404
"ProdutorID","TMIN3stQ",1388,1203,2603,1.008645533141210
"ProdutorID","TMINMAX",1388,1176,2584,1.014409221902017
"ProdutorID","TMINMED",1388,1200,2607,1.013688760806917
"ProdutorID","TMINMEDIAN",1388,1182,2600,1.021613832853026
"ProdutorID","TMINMIN",1388,1204,2594,1.001440922190202
"ProdutorID","TMINSOMA",1388,1864,3231,0.988733905579399
"ProdutorID","TMOL1stQ",1388,1227,2624,1.006484149855908
"ProdutorID","TMOLMEDIAN",1388,1187,2583,1.005763688760807
"ProdutorID","TMOLMIN",1388,1208,2607,1.007925072046109
"ProdutorID","Talhão",1388,3126,4464,0.984005118362124
"ProdutorID","TipoSafra",1388,911,2395,1.069164265129683
"ProdutorID","UF",1388,893,2322,1.029538904899135
"ProdutorID","URMAX1stQ",1388,1271,2656,0.997838616714697
"ProdutorID","URMAX3stQ",1388,1117,2520,1.010806916426513
"ProdutorID","URMAXMAX",1388,1093,2499,1.012968299711815
"ProdutorID","URMAXMED",1388,1261,2634,0.989193083573487
"ProdutorID","URMAXMEDIAN",1388,1181,2579,1.007204610951009
"ProdutorID","URMAXMIN",1388,1323,2676,0.974783861671470
"ProdutorID","URMAXSOMA",1388,1957,3348,1.001532958610118
"ProdutorID","URMED1stQ",1388,1426,2758,0.960729312762973
"ProdutorID","URMED3stQ",1388,1383,2723,0.965417867435158
"ProdutorID","URMEDMAX",1388,1159,2548,1.000720461095101
"ProdutorID","URMEDMED",1388,1405,2743,0.964412811387900
"ProdutorID","URMEDMEDIAN",1388,1415,2753,0.964664310954064
"ProdutorID","URMEDMIN",1388,1341,2690,0.971902017291066
"ProdutorID","URMEDSOMA",1388,1997,3364,0.989484226339509
"ProdutorID","URMIN1stQ",1388,1433,2765,0.960921144452198
"ProdutorID","URMIN3stQ",1388,1423,2766,0.968376669009136
"ProdutorID","URMINMAX",1388,1228,2617,1.000720461095101
"ProdutorID","URMINMED",1388,1448,2770,0.954419889502762
"ProdutorID","URMINMEDIAN",1388,1427,2751,0.955150665732306
"ProdutorID","URMINMIN",1388,1309,2663,0.975504322766571
"ProdutorID","URMINSOMA",1388,1953,3288,0.972862263184844
"ProdutorID","VTMED2M1stQ",1388,1136,2532,1.005763688760807
"ProdutorID","VTMED2M3stQ",1388,1179,2560,0.994956772334294
"ProdutorID","VTMED2MMAX",1388,1214,2594,0.994236311239193
"ProdutorID","VTMED2MMED",1388,1160,2543,0.996397694524496
"ProdutorID","VTMED2MMEDIAN",1388,1174,2559,0.997838616714697
"ProdutorID","VTMED2MMIN",1388,1096,2491,1.005043227665706
"ProdutorID","VTMED2MSOMA",1388,1732,3029,0.947459584295612
"ProdutorID","codareaestacao",1388,1310,2680,0.987031700288184
"ProdutorID","ÁreaColhidaha",1388,1887,3191,0.955484896661367
"ProdutorID","ÁreaInsumoha",1388,1880,3174,0.950000000000000
"Produçãoton","Propósito",2042,1123,3299,1.065621939275220
"Produçãoton","RAD1stQ",2042,1289,3345,1.006856023506366
"Produçãoton","RAD3stQ",2042,1276,3333,1.007345739471107
"Produçãoton","RADMAX",2042,1216,3290,1.015670910871694
"Produçãoton","RADMED",2042,1246,3319,1.015181194906954
"Produçãoton","RADMEDIAN",2042,1282,3349,1.012242899118511
"Produçãoton","RADMIN",2042,1181,3235,1.005876591576885
"Produçãoton","RADSOMA",2042,1824,3807,0.971106758080313
"Produçãoton","Safra",2042,907,3102,1.074926542605289
"Produçãoton","SemeaduraDecendio",2042,1059,3159,1.028403525954946
"Produçãoton","SemeaduraFinal",2042,1509,3654,1.050440744368266
"Produçãoton","SemeaduraInício",2042,1513,3663,1.052889324191969
"Produçãoton","SemeaduraMes",2042,1037,3230,1.073947110675808
"Produçãoton","SoloClasse",2042,1566,3786,1.087169441723800
"Produçãoton","SoloRelevo",2042,1015,3088,1.015181194906954
"Produçãoton","SoloTextura",2042,1112,3232,1.038197845249755
"Produçãoton","TIPOMANEJO",2042,935,3122,1.071008814887365
"Produçãoton","TMAX1stQ",2042,1279,3380,1.028893241919687
"Produçãoton","TMAX3stQ",2042,1300,3390,1.023506366307542
"Produçãoton","TMAXMAX",2042,1241,3364,1.039666993143977
"Produçãoton","TMAXMED",2042,1293,3386,1.024975514201763
"Produçãoton","TMAXMEDIAN",2042,1303,3397,1.025465230166503
"Produçãoton","TMAXMIN",2042,1267,3377,1.033300685602351
"Produçãoton","TMAXSOMA",2042,1921,3941,0.989226248775710
"Produçãoton","TMED1stQ",2042,1220,3349,1.042605288932419
"Produçãoton","TMED3stQ",2042,1200,3353,1.054358472086190
"Produçãoton","TMEDMAX",2042,1214,3342,1.042115572967679
"Produçãoton","TMEDMED",2042,1214,3338,1.040156709108717
"Produçãoton","TMEDMEDIAN",2042,1234,3345,1.033790401567091
"Produçãoton","TMEDMIN",2042,1258,3362,1.030362389813908
"Produçãoton","TMEDSOMA",2042,1884,3898,0.986287952987267
"Produçãoton","TMIN1stQ",2042,1223,3341,1.037218413320274
"Produçãoton","TMIN3stQ",2042,1203,3334,1.043584720861900
"Produçãoton","TMINMAX",2042,1176,3320,1.049951028403526
"Produçãoton","TMINMED",2042,1200,3322,1.039177277179236
"Produçãoton","TMINMEDIAN",2042,1182,3331,1.052399608227228
"Produçãoton","TMINMIN",2042,1204,3299,1.025954946131244
"Produçãoton","TMINSOMA",2042,1864,3888,0.991185112634672
"Produçãoton","TMOL1stQ",2042,1227,3336,1.032810969637610
"Produçãoton","TMOLMEDIAN",2042,1187,3311,1.040156709108717
"Produçãoton","TMOLMIN",2042,1208,3324,1.036238981390793
"Produçãoton","Talhão",2042,3126,5192,1.007677543186180
"Produçãoton","TipoSafra",2042,911,3088,1.066111655239961
"Produçãoton","UF",2042,893,3032,1.047502448579824
"Produçãoton","URMAX1stQ",2042,1271,3369,1.027424094025465
"Produçãoton","URMAX3stQ",2042,1117,3241,1.040156709108717
"Produçãoton","URMAXMAX",2042,1093,3230,1.046523016650343
"Produçãoton","URMAXMED",2042,1261,3356,1.025954946131244
"Produçãoton","URMAXMEDIAN",2042,1181,3295,1.035259549461312
"Produçãoton","URMAXMIN",2042,1323,3381,1.007835455435847
"Produçãoton","URMAXSOMA",2042,1957,4028,1.014201762977473
"Produçãoton","URMED1stQ",2042,1426,3462,0.997061704211557
"Produçãoton","URMED3stQ",2042,1383,3429,1.001958863858962
"Produçãoton","URMEDMAX",2042,1159,3276,1.036728697355534
"Produçãoton","URMEDMED",2042,1405,3445,0.999020568070519
"Produçãoton","URMEDMEDIAN",2042,1415,3457,1.000000000000000
"Produçãoton","URMEDMIN",2042,1341,3391,1.003917727717924
"Produçãoton","URMEDSOMA",2042,1997,4035,0.998041136141038
"Produçãoton","URMIN1stQ",2042,1433,3459,0.992164544564153
"Produçãoton","URMIN3stQ",2042,1423,3456,0.995592556317336
"Produçãoton","URMINMAX",2042,1228,3332,1.030362389813908
"Produçãoton","URMINMED",2042,1448,3480,0.995102840352595
"Produçãoton","URMINMEDIAN",2042,1427,3459,0.995102840352595
"Produçãoton","URMINMIN",2042,1309,3353,1.000979431929481
"Produçãoton","URMINSOMA",2042,1953,3930,0.968168462291871
"Produçãoton","VTMED2M1stQ",2042,1136,3236,1.028403525954946
"Produçãoton","VTMED2M3stQ",2042,1179,3264,1.021057786483839
"Produçãoton","VTMED2MMAX",2042,1214,3284,1.013712047012733
"Produçãoton","VTMED2MMED",2042,1160,3250,1.023506366307542
"Produçãoton","VTMED2MMEDIAN",2042,1174,3264,1.023506366307542
"Produçãoton","VTMED2MMIN",2042,1096,3209,1.034769833496572
"Produçãoton","VTMED2MSOMA",2042,1732,3672,0.950048971596474
"Produçãoton","codareaestacao",2042,1310,3397,1.022037218413320
"Produçãoton","ÁreaColhidaha",2042,1887,3790,0.931929480901077
"Produçãoton","ÁreaInsumoha",2042,1880,3778,0.929480901077375
"Propósito","RAD1stQ",1123,1289,2535,1.095422808378588
"Propósito","RAD3stQ",1123,1276,2523,1.097178683385580
"Propósito","RADMAX",1123,1216,2459,1.098684210526316
"Propósito","RADMED",1123,1246,2496,1.101926163723917
"Propósito","RADMEDIAN",1123,1282,2527,1.095163806552262
"Propósito","RADMIN",1123,1181,2408,1.088060965283658
"Propósito","RADSOMA",1123,1824,3052,1.057565789473684
"Propósito","Safra",1123,907,2155,1.111308993766696
"Propósito","SemeaduraDecendio",1123,1059,2318,1.121104185218166
"Propósito","SemeaduraFinal",1123,1509,2724,1.060967528164347
"Propósito","SemeaduraInício",1123,1513,2729,1.061467283542631
"Propósito","SemeaduraMes",1123,1037,2301,1.125556544968833
"Propósito","SoloClasse",1123,1566,2792,1.065772669220945
"Propósito","SoloRelevo",1123,1015,2243,1.093499554764025
"Propósito","SoloTextura",1123,1112,2339,1.092609082813891
"Propósito","TIPOMANEJO",1123,935,2178,1.106856634016028
"Propósito","TMAX1stQ",1123,1279,2554,1.118842845973417
"Propósito","TMAX3stQ",1123,1300,2562,1.106923076923077
"Propósito","TMAXMAX",1123,1241,2536,1.138597904915391
"Propósito","TMAXMED",1123,1293,2568,1.117556071152359
"Propósito","TMAXMEDIAN",1123,1303,2573,1.112816577129701
"Propósito","TMAXMIN",1123,1267,2553,1.128650355169692
"Propósito","TMAXSOMA",1123,1921,3179,1.070275897969807
"Propósito","TMED1stQ",1123,1220,2499,1.127868852459016
"Propósito","TMED3stQ",1123,1200,2492,1.140833333333333
"Propósito","TMEDMAX",1123,1214,2511,1.143327841845140
"Propósito","TMEDMED",1123,1214,2494,1.129324546952224
"Propósito","TMEDMEDIAN",1123,1234,2512,1.125607779578606
"Propósito","TMEDMIN",1123,1258,2541,1.127186009538951
"Propósito","TMEDSOMA",1123,1884,3135,1.067940552016985
"Propósito","TMIN1stQ",1123,1223,2499,1.125102207686018
"Propósito","TMIN3stQ",1123,1203,2489,1.135494596841230
"Propósito","TMINMAX",1123,1176,2468,1.143707482993197
"Propósito","TMINMED",1123,1200,2485,1.135000000000000
"Propósito","TMINMEDIAN",1123,1182,2486,1.153130287648054
"Propósito","TMINMIN",1123,1204,2477,1.124584717607974
"Propósito","TMINSOMA",1123,1864,3124,1.073497854077253
"Propósito","TMOL1stQ",1123,1227,2510,1.130399348003260
"Propósito","TMOLMEDIAN",1123,1187,2457,1.123841617523168
"Propósito","TMOLMIN",1123,1208,2493,1.134105960264901
"Propósito","Talhão",1123,3126,4203,0.985284708893154
"Propósito","TipoSafra",1123,911,2160,1.112199465716830
"Propósito","UF",1123,893,2189,1.154051647373108
"Propósito","URMAX1stQ",1123,1271,2541,1.115656963021243
"Propósito","URMAX3stQ",1123,1117,2381,1.125556544968833
"Propósito","URMAXMAX",1123,1093,2354,1.122885129118433
"Propósito","URMAXMED",1123,1261,2521,1.108643933386201
"Propósito","URMAXMEDIAN",1123,1181,2449,1.122777307366638
"Propósito","URMAXMIN",1123,1323,2570,1.093726379440665
"Propósito","URMAXSOMA",1123,1957,3219,1.071027082268779
"Propósito","URMED1stQ",1123,1426,2660,1.077840112201964
"Propósito","URMED3stQ",1123,1383,2624,1.085321764280549
"Propósito","URMEDMAX",1123,1159,2417,1.116479723899914
"Propósito","URMEDMED",1123,1405,2643,1.081850533807829
"Propósito","URMEDMEDIAN",1123,1415,2654,1.081978798586573
"Propósito","URMEDMIN",1123,1341,2586,1.090976882923192
"Propósito","URMEDSOMA",1123,1997,3238,1.059088632949424
"Propósito","URMIN1stQ",1123,1433,2663,1.074668527564550
"Propósito","URMIN3stQ",1123,1423,2666,1.084328882642305
"Propósito","URMINMAX",1123,1228,2501,1.122149837133551
"Propósito","URMINMED",1123,1448,2675,1.071823204419889
"Propósito","URMINMEDIAN",1123,1427,2651,1.070777855641205
"Propósito","URMINMIN",1123,1309,2553,1.092436974789916
"Propósito","URMINSOMA",1123,1953,3175,1.050691244239631
"Propósito","VTMED2M1stQ",1123,1136,2392,1.117077464788732
"Propósito","VTMED2M3stQ",1123,1179,2427,1.106022052586938
"Propósito","VTMED2MMAX",1123,1214,2456,1.098023064250412
"Propósito","VTMED2MMED",1123,1160,2404,1.104310344827586
"Propósito","VTMED2MMEDIAN",1123,1174,2425,1.109028960817717
"Propósito","VTMED2MMIN",1123,1096,2342,1.109528049866429
"Propósito","VTMED2MSOMA",1123,1732,2931,1.043879907621247
"Propósito","codareaestacao",1123,1310,2562,1.098473282442748
"Propósito","ÁreaColhidaha",1123,1887,3070,1.031796502384738
"Propósito","ÁreaInsumoha",1123,1880,3052,1.026063829787234
"RAD1stQ","RAD3stQ",1289,1276,2481,0.934833204034135
"RAD1stQ","RADMAX",1289,1216,2423,0.936384794414275
"RAD1stQ","RADMED",1289,1246,2449,0.933281613653995
"RAD1stQ","RADMEDIAN",1289,1282,2479,0.928626842513576
"RAD1stQ","RADMIN",1289,1181,2378,0.928626842513576
"RAD1stQ","RADSOMA",1289,1824,2995,0.935307017543860
"RAD1stQ","Safra",1289,907,2325,1.100077579519007
"RAD1stQ","SemeaduraDecendio",1289,1059,2394,1.035686578743212
"RAD1stQ","SemeaduraFinal",1289,1509,2849,1.033797216699801
"RAD1stQ","SemeaduraInício",1289,1513,2857,1.036351619299405
"RAD1stQ","SemeaduraMes",1289,1037,2457,1.101629169899147
"RAD1stQ","SoloClasse",1289,1566,3012,1.100255427841635
"RAD1stQ","SoloRelevo",1289,1015,2314,1.007757951900698
"RAD1stQ","SoloTextura",1289,1112,2456,1.042668735453840
"RAD1stQ","TIPOMANEJO",1289,935,2351,1.098525989138867
"RAD1stQ","TMAX1stQ",1289,1279,2567,0.999224204809930
"RAD1stQ","TMAX3stQ",1289,1300,2576,0.990000000000000
"RAD1stQ","TMAXMAX",1289,1241,2557,1.020946470131885
"RAD1stQ","TMAXMED",1289,1293,2582,1.000000000000000
"RAD1stQ","TMAXMEDIAN",1289,1303,2603,1.008442056792018
"RAD1stQ","TMAXMIN",1289,1267,2551,0.996121024049651
"RAD1stQ","TMAXSOMA",1289,1921,3159,0.973451327433628
"RAD1stQ","TMED1stQ",1289,1220,2502,0.994569433669511
"RAD1stQ","TMED3stQ",1289,1200,2522,1.025601241272304
"RAD1stQ","TMEDMAX",1289,1214,2528,1.019394879751746
"RAD1stQ","TMEDMED",1289,1214,2521,1.013964313421257
"RAD1stQ","TMEDMEDIAN",1289,1234,2531,1.006206361520559
"RAD1stQ","TMEDMIN",1289,1258,2483,0.950349107835531
"RAD1stQ","TMEDSOMA",1289,1884,3131,0.977707006369427
"RAD1stQ","TMIN1stQ",1289,1223,2431,0.937160589604344
"RAD1stQ","TMIN3stQ",1289,1203,2482,0.992242048099302
"RAD1stQ","TMINMAX",1289,1176,2491,1.020170674941815
"RAD1stQ","TMINMED",1289,1200,2452,0.971295577967417
"RAD1stQ","TMINMEDIAN",1289,1182,2475,1.003103180760279
"RAD1stQ","TMINMIN",1289,1204,2486,0.994569433669511
"RAD1stQ","TMINSOMA",1289,1864,3098,0.970493562231760
"RAD1stQ","TMOL1stQ",1289,1227,2452,0.950349107835531
